Company,Job_Title,Job_URL,Country,City,Sector,Tech_Stack,Source,Reason_Match,Hiring_Confidence,Language_Requirement,Scraped_At
HUK-COBURG,Wirtschaftsinformatiker als DevOps Engineer (m/w/d),https://www.linkedin.com/jobs/view/4421153549,Australia,Melbourne,Tech,Unknown,Indeed/LinkedIn Australia - Melbourne,"Actively hiring in Melbourne, Australia",High,English,2026-06-17
Kraken,Platform Engineer - Product Reliability (Mid Level),https://www.linkedin.com/jobs/view/4414232170,Australia,Melbourne,Tech,Unknown,Indeed/LinkedIn Australia - Melbourne,"Actively hiring in Melbourne, Australia",High,English,2026-06-17
Apartments.com.au,Full Stack Engineer,https://www.linkedin.com/jobs/view/4423086741,Australia,Melbourne,Tech,Unknown,Indeed/LinkedIn Australia - Melbourne,"Actively hiring in Melbourne, Australia",High,English,2026-06-17
Victoria Legal Aid,Data Visualisation Developer,https://www.linkedin.com/jobs/view/4421854333,Australia,Melbourne,Tech,Unknown,Indeed/LinkedIn Australia - Melbourne,"Actively hiring in Melbourne, Australia",High,English,2026-06-17
Skillfield,AI Solution Architect,https://www.linkedin.com/jobs/view/4425804565,Australia,Melbourne,Tech,Unknown,Indeed/LinkedIn Australia - Melbourne,"Actively hiring in Melbourne, Australia",High,English,2026-06-17
Anduril Industries,Staff Robotics Engineer,https://www.linkedin.com/jobs/view/4334774829,Australia,Melbourne,Tech,Unknown,Indeed/LinkedIn Australia - Melbourne,"Actively hiring in Melbourne, Australia",High,English,2026-06-17
CHURCHES OF CHRIST,RN - Clinical Educator Quality Coordinator,https://au.indeed.com/viewjob?jk=fcced0f1a9a883b9,Australia,Brisbane,Tech,Unknown,Indeed/LinkedIn Australia - Brisbane,"Actively hiring in Brisbane, Australia",High,English,2026-06-17
Super Retail Group,GM Network Strategy & Solutions,https://au.indeed.com/viewjob?jk=64df54cdcfd17976,Australia,Brisbane,Tech,Unknown,Indeed/LinkedIn Australia - Brisbane,"Actively hiring in Brisbane, Australia",High,English,2026-06-17
New Era Technology,Solutions Architect,https://au.indeed.com/viewjob?jk=0d2c2c2ee162d1ef,Australia,Brisbane,Tech,Unknown,Indeed/LinkedIn Australia - Brisbane,"Actively hiring in Brisbane, Australia",High,English,2026-06-17
Workcover Queensland,Finance Business Partner - Projects,https://au.indeed.com/viewjob?jk=4c456eb323f5514c,Australia,Brisbane,Tech,Unknown,Indeed/LinkedIn Australia - Brisbane,"Actively hiring in Brisbane, Australia",High,English,2026-06-17
CleanCo Queensland,Physical Energy Trader,https://au.indeed.com/viewjob?jk=94788d45a66b0189,Australia,Brisbane,Tech,Unknown,Indeed/LinkedIn Australia - Brisbane,"Actively hiring in Brisbane, Australia",High,English,2026-06-17
Emesent,Head of Cybersecurity,https://au.indeed.com/viewjob?jk=02a87e9025727698,Australia,Brisbane,Tech,Unknown,Indeed/LinkedIn Australia - Brisbane,"Actively hiring in Brisbane, Australia",High,English,2026-06-17
VodafoneThree,Customer Solutions Advisor - Full time - Robina,https://au.indeed.com/viewjob?jk=57b5a3279a16b4a9,Australia,Brisbane,Tech,Unknown,Indeed/LinkedIn Australia - Brisbane,"Actively hiring in Brisbane, Australia",High,English,2026-06-17
MST Global,Software Engineer .NET,https://www.linkedin.com/jobs/view/4421920433,Australia,Brisbane,Tech,Unknown,Indeed/LinkedIn Australia - Brisbane,"Actively hiring in Brisbane, Australia",High,English,2026-06-17
Roboyo,Application Engineer - Appian,https://www.linkedin.com/jobs/view/4411585141,Australia,Brisbane,Tech,Unknown,Indeed/LinkedIn Australia - Brisbane,"Actively hiring in Brisbane, Australia",High,English,2026-06-17
Hitachi Rail,Onboard Signalling System Engineer,https://www.linkedin.com/jobs/view/4411521077,Australia,Brisbane,Tech,Unknown,Indeed/LinkedIn Australia - Brisbane,"Actively hiring in Brisbane, Australia",High,English,2026-06-17
Department of Transport and Main Roads,Senior Engineer (Strategic Asset Management),https://www.linkedin.com/jobs/view/4420462061,Australia,Brisbane,Tech,Unknown,Indeed/LinkedIn Australia - Brisbane,"Actively hiring in Brisbane, Australia",High,English,2026-06-17
The University of Queensland,Postdoctoral Research Fellow – Agentic AI for Systematic Reviews and Human–LLM Collaboration,https://www.linkedin.com/jobs/view/4424144167,Australia,Brisbane,Tech,Unknown,Indeed/LinkedIn Australia - Brisbane,"Actively hiring in Brisbane, Australia",High,English,2026-06-17
Amaris Consulting,Robotics Software Engineer,https://www.linkedin.com/jobs/view/4394611710,Australia,Brisbane,Tech,Unknown,Indeed/LinkedIn Australia - Brisbane,"Actively hiring in Brisbane, Australia",High,English,2026-06-17
Orica,Senior Software Engineer,https://www.linkedin.com/jobs/view/4424277297,Australia,Brisbane,Tech,Unknown,Indeed/LinkedIn Australia - Brisbane,"Actively hiring in Brisbane, Australia",High,English,2026-06-17
Insignia Financial,"Senior Manager, AI Adoption",https://www.linkedin.com/jobs/view/4423349262,Australia,Brisbane,Tech,Unknown,Indeed/LinkedIn Australia - Brisbane,"Actively hiring in Brisbane, Australia",High,English,2026-06-17
Queensland Police Service,Information Quality Officer,https://www.linkedin.com/jobs/view/4426722046,Australia,Brisbane,Tech,Unknown,Indeed/LinkedIn Australia - Brisbane,"Actively hiring in Brisbane, Australia",High,English,2026-06-17
CraigCare Group,Clinical Care Coordinator,https://au.indeed.com/viewjob?jk=74ec43b81993661b,Australia,Perth,Tech,Unknown,Indeed/LinkedIn Australia - Perth,"Actively hiring in Perth, Australia",High,English,2026-06-17
The Brand Agency,Media Coordinator,https://au.indeed.com/viewjob?jk=c1aa8b2719fc2726,Australia,Perth,Tech,Unknown,Indeed/LinkedIn Australia - Perth,"Actively hiring in Perth, Australia",High,English,2026-06-17
Barminco,Specialist Talent Acquisition,https://au.indeed.com/viewjob?jk=5943e465ca46684e,Australia,Perth,Tech,Unknown,Indeed/LinkedIn Australia - Perth,"Actively hiring in Perth, Australia",High,English,2026-06-17
Curtin University,Solution Architect,https://au.indeed.com/viewjob?jk=a2d39a7be0ca6a9a,Australia,Perth,Tech,Unknown,Indeed/LinkedIn Australia - Perth,"Actively hiring in Perth, Australia",High,English,2026-06-17
ALS,IT Support Engineer,https://www.linkedin.com/jobs/view/4411195601,Australia,Perth,Tech,Unknown,Indeed/LinkedIn Australia - Perth,"Actively hiring in Perth, Australia",High,English,2026-06-17
eJAmerica,Senior Network Engineer – Data Centre & ACI,https://www.linkedin.com/jobs/view/4424178466,Australia,Perth,Tech,Unknown,Indeed/LinkedIn Australia - Perth,"Actively hiring in Perth, Australia",High,English,2026-06-17
Michael Page,AI Business Partner/Lead,https://www.linkedin.com/jobs/view/4424512467,Australia,Perth,Tech,Unknown,Indeed/LinkedIn Australia - Perth,"Actively hiring in Perth, Australia",High,English,2026-06-17
Fugro,Aviation Data Acquisition Analyst,https://au.indeed.com/viewjob?jk=03750020f00ced58,Australia,Adelaide,Tech,Unknown,Indeed/LinkedIn Australia - Adelaide,"Actively hiring in Adelaide, Australia",High,English,2026-06-17
Capgemini Invent,"Consultant, AI & Data",https://www.linkedin.com/jobs/view/4423355754,Australia,Adelaide,Tech,Unknown,Indeed/LinkedIn Australia - Adelaide,"Actively hiring in Adelaide, Australia",High,English,2026-06-17
Optus,Senior Engineer,https://www.linkedin.com/jobs/view/4406138420,Australia,Canberra,Tech,Unknown,Indeed/LinkedIn Australia - Canberra,"Actively hiring in Canberra, Australia",High,English,2026-06-17
UNSW,Research Associate - Data Scientist in Ecosystem Science,https://www.linkedin.com/jobs/view/4420193427,Australia,Canberra,Tech,Unknown,Indeed/LinkedIn Australia - Canberra,"Actively hiring in Canberra, Australia",High,English,2026-06-17
Defence Australia,Business Intelligence Officer,https://www.linkedin.com/jobs/view/4424262917,Australia,Canberra,Tech,Unknown,Indeed/LinkedIn Australia - Canberra,"Actively hiring in Canberra, Australia",High,English,2026-06-17
Rheinmetall,Senior Software Engineer,https://au.indeed.com/viewjob?jk=2922201c2dc212dc,Australia,Gold Coast,Tech,Unknown,Indeed/LinkedIn Australia - Gold Coast,"Actively hiring in Gold Coast, Australia",High,English,2026-06-17
Volvo Group,Network and Server Engineer,https://au.indeed.com/viewjob?jk=cab2a2e284abcdb7,Australia,Gold Coast,Tech,Unknown,Indeed/LinkedIn Australia - Gold Coast,"Actively hiring in Gold Coast, Australia",High,English,2026-06-17
Glencore,Reliability Engineer,https://au.indeed.com/viewjob?jk=b27985cbec896cac,Australia,Gold Coast,Tech,Unknown,Indeed/LinkedIn Australia - Gold Coast,"Actively hiring in Gold Coast, Australia",High,English,2026-06-17
Cochlear,Manufacturing Team Assistant,https://au.indeed.com/viewjob?jk=bd6afe1949164df1,Australia,Gold Coast,Tech,Unknown,Indeed/LinkedIn Australia - Gold Coast,"Actively hiring in Gold Coast, Australia",High,English,2026-06-17
Rio Tinto,Engineer Mining,https://au.indeed.com/viewjob?jk=e56ffd0d61511142,Australia,Gold Coast,Tech,Unknown,Indeed/LinkedIn Australia - Gold Coast,"Actively hiring in Gold Coast, Australia",High,English,2026-06-17
Urban utilities,Operations Engineer,https://au.indeed.com/viewjob?jk=480bf84a9f5103c2,Australia,Gold Coast,Tech,Unknown,Indeed/LinkedIn Australia - Gold Coast,"Actively hiring in Gold Coast, Australia",High,English,2026-06-17
Monadelphous,Civil Designer,https://au.indeed.com/viewjob?jk=a382d5f996fd757b,Australia,Newcastle,Tech,Unknown,Indeed/LinkedIn Australia - Newcastle,"Actively hiring in Newcastle, Australia",High,English,2026-06-17
Advanced Navigation,Senior Software Engineer (Algorithms),https://au.indeed.com/viewjob?jk=e5d71d9b6d1b8be5,Australia,Newcastle,Tech,Unknown,Indeed/LinkedIn Australia - Newcastle,"Actively hiring in Newcastle, Australia",High,English,2026-06-17
The ORS Group,Power Apps Developer,https://au.indeed.com/viewjob?jk=53b044300a010ba9,Australia,Newcastle,Tech,Unknown,Indeed/LinkedIn Australia - Newcastle,"Actively hiring in Newcastle, Australia",High,English,2026-06-17
Talent Insights Group,Data Engineer,https://www.linkedin.com/jobs/view/4424532174,Australia,Wollongong,Tech,Unknown,Indeed/LinkedIn Australia - Wollongong,"Actively hiring in Wollongong, Australia",High,English,2026-06-17
NOVA Entertainment,Data Engineer,https://www.linkedin.com/jobs/view/4423302414,Australia,Wollongong,Tech,Unknown,Indeed/LinkedIn Australia - Wollongong,"Actively hiring in Wollongong, Australia",High,English,2026-06-17
Infomedia,Developer,https://www.linkedin.com/jobs/view/4418853738,Australia,Wollongong,Tech,Unknown,Indeed/LinkedIn Australia - Wollongong,"Actively hiring in Wollongong, Australia",High,English,2026-06-17
CreditorWatch,Developer Experience Engineer (AI-DLC),https://www.linkedin.com/jobs/view/4422686943,Australia,Wollongong,Tech,Unknown,Indeed/LinkedIn Australia - Wollongong,"Actively hiring in Wollongong, Australia",High,English,2026-06-17
Nanosonics,Senior Machine Learning & Data Engineer,https://www.linkedin.com/jobs/view/4420146035,Australia,Wollongong,Tech,Unknown,Indeed/LinkedIn Australia - Wollongong,"Actively hiring in Wollongong, Australia",High,English,2026-06-17
Preferable - Crafting Careers,IT Desktop Support Engineer,https://www.linkedin.com/jobs/view/4424972326,Australia,Sunshine Coast,Tech,Unknown,Indeed/LinkedIn Australia - Sunshine Coast,"Actively hiring in Sunshine Coast, Australia",High,English,2026-06-17
EIL Global,IT Desktop Support Engineer,https://www.linkedin.com/jobs/view/4424952552,Australia,Sunshine Coast,Tech,Unknown,Indeed/LinkedIn Australia - Sunshine Coast,"Actively hiring in Sunshine Coast, Australia",High,English,2026-06-17
ASI Solutions,Account Executive,https://nz.indeed.com/viewjob?jk=a82ab91c70fdcf89,New Zealand,Auckland,Tech,Unknown,Indeed/LinkedIn New Zealand - Auckland,"Actively hiring in Auckland, New Zealand",High,English,2026-06-17
AIA Australia,Marketing Management Specialist - AIA Vitality,https://nz.indeed.com/viewjob?jk=2266c0c6c193613a,New Zealand,Auckland,Tech,Unknown,Indeed/LinkedIn New Zealand - Auckland,"Actively hiring in Auckland, New Zealand",High,English,2026-06-17
PSC Consulting,Consultant – SCADA / EMS,https://nz.indeed.com/viewjob?jk=1f06594aaacdad74,New Zealand,Auckland,Tech,Unknown,Indeed/LinkedIn New Zealand - Auckland,"Actively hiring in Auckland, New Zealand",High,English,2026-06-17
Ogilvy,Account Manager,https://nz.indeed.com/viewjob?jk=75a5ced8f3577f9d,New Zealand,Auckland,Tech,Unknown,Indeed/LinkedIn New Zealand - Auckland,"Actively hiring in Auckland, New Zealand",High,English,2026-06-17
The Warehouse,Demand Planner,https://nz.indeed.com/viewjob?jk=9f843c37a43d97e5,New Zealand,Auckland,Tech,Unknown,Indeed/LinkedIn New Zealand - Auckland,"Actively hiring in Auckland, New Zealand",High,English,2026-06-17
Foodstuffs North Island Limited,Senior Software Engineer,https://www.linkedin.com/jobs/view/4393082336,New Zealand,Auckland,Tech,Unknown,Indeed/LinkedIn New Zealand - Auckland,"Actively hiring in Auckland, New Zealand",High,English,2026-06-17
GrowLab Technologies,Expression of Interest: AI Engineer / Full Stack Developer,https://www.linkedin.com/jobs/view/4422996710,New Zealand,Auckland,Tech,Unknown,Indeed/LinkedIn New Zealand - Auckland,"Actively hiring in Auckland, New Zealand",High,English,2026-06-17
McCANN New Zealand,Full Stack Software Engineer,https://www.linkedin.com/jobs/view/4424320217,New Zealand,Auckland,Tech,Unknown,Indeed/LinkedIn New Zealand - Auckland,"Actively hiring in Auckland, New Zealand",High,English,2026-06-17
Accenture New Zealand,Data & AI Solution Architect,https://www.linkedin.com/jobs/view/4424075964,New Zealand,Auckland,Tech,Unknown,Indeed/LinkedIn New Zealand - Auckland,"Actively hiring in Auckland, New Zealand",High,English,2026-06-17
Gentrack Ltd (Global),Software Engineer - Team Lead,https://www.linkedin.com/jobs/view/4425996989,New Zealand,Auckland,Tech,Unknown,Indeed/LinkedIn New Zealand - Auckland,"Actively hiring in Auckland, New Zealand",High,English,2026-06-17
Downer,Data Collection Technician,https://www.linkedin.com/jobs/view/4424136358,New Zealand,Hamilton,Tech,Unknown,Indeed/LinkedIn New Zealand - Hamilton,"Actively hiring in Hamilton, New Zealand",High,English,2026-06-17
SYOS Aerospace,Systems Design Engineer,https://www.linkedin.com/jobs/view/4406138848,New Zealand,Tauranga,Tech,Unknown,Indeed/LinkedIn New Zealand - Tauranga,"Actively hiring in Tauranga, New Zealand",High,English,2026-06-17
Vedant Technologies,PIPING DESIGNER,https://in.indeed.com/viewjob?jk=526515f43ff0b143,India,Bangalore,Tech,Unknown,Indeed/LinkedIn India - Bangalore,Actively hiring in Bangalore: PIPING DESIGNER,High,English,2026-06-17
Ovum Hospitals,Marketing-Pediatric,https://in.indeed.com/viewjob?jk=97b0ca0775894c37,India,Bangalore,Tech,Unknown,Indeed/LinkedIn India - Bangalore,Actively hiring in Bangalore: Marketing-Pediatric,High,English,2026-06-17
Nexperia Germany GmbH,Senior Analog/Mixed Signal Design Engineer,https://in.indeed.com/viewjob?jk=2c3c3335a78a2785,India,Bangalore,Tech,Unknown,Indeed/LinkedIn India - Bangalore,Actively hiring in Bangalore: Senior Analog/Mixed Signal Design Engineer,High,English,2026-06-17
Sarathy Geo-tech And Engineering Services Private Limited,Site Engineer - Deep Foundation Testing,https://in.indeed.com/viewjob?jk=2dcc2a735c88f6b0,India,Bangalore,Tech,Unknown,Indeed/LinkedIn India - Bangalore,Actively hiring in Bangalore: Site Engineer - Deep Foundation Testing,High,English,2026-06-17
Std chartered bank ! DAY Shift 22/04/2016,HR Manager,https://in.indeed.com/viewjob?jk=ff990db56f51af5e,India,Bangalore,Tech,Unknown,Indeed/LinkedIn India - Bangalore,Actively hiring in Bangalore: HR Manager,High,English,2026-06-17
PUMA,Senior Associate- Analytics (Third Party),https://in.indeed.com/viewjob?jk=34cd840926a9569d,India,Bangalore,Tech,Unknown,Indeed/LinkedIn India - Bangalore,Actively hiring in Bangalore: Senior Associate- Analytics (Third Party),High,English,2026-06-17
Happy Food Technology Pvt. Ltd.,Storekeeper,https://in.indeed.com/viewjob?jk=cfd641884e3924bd,India,Bangalore,Tech,Unknown,Indeed/LinkedIn India - Bangalore,Actively hiring in Bangalore: Storekeeper,High,English,2026-06-17
SanDisk,"Senior Engineer, ASIC Development Engineering (IP Verification )",https://in.indeed.com/viewjob?jk=143393b266b5cd01,India,Bangalore,Tech,Unknown,Indeed/LinkedIn India - Bangalore,"Actively hiring in Bangalore: Senior Engineer, ASIC Development Engineering (IP Verification )",High,English,2026-06-17
Grid Dynamics,MLOps Engineer,https://www.linkedin.com/jobs/view/4425994159,India,Bangalore,Tech,Unknown,Indeed/LinkedIn India - Bangalore,Actively hiring in Bangalore: MLOps Engineer,High,English,2026-06-17
Cardinal Health,Data Scientist,https://www.linkedin.com/jobs/view/4412801424,India,Bangalore,Tech,Unknown,Indeed/LinkedIn India - Bangalore,Actively hiring in Bangalore: Data Scientist,High,English,2026-06-17
"Azuga, Inc.",Fullstack Python Engineer,https://www.linkedin.com/jobs/view/4425803750,India,Bangalore,Tech,Unknown,Indeed/LinkedIn India - Bangalore,Actively hiring in Bangalore: Fullstack Python Engineer,High,English,2026-06-17
Provation,Senior Software Engineer,https://www.linkedin.com/jobs/view/4426317141,India,Bangalore,Tech,Unknown,Indeed/LinkedIn India - Bangalore,Actively hiring in Bangalore: Senior Software Engineer,High,English,2026-06-17
MKS Inc.,Sr. Engineer I - AI Developer,https://www.linkedin.com/jobs/view/4407476786,India,Bangalore,Tech,Unknown,Indeed/LinkedIn India - Bangalore,Actively hiring in Bangalore: Sr. Engineer I - AI Developer,High,English,2026-06-17
LanceSoft India,Data Quality Enginee,https://www.linkedin.com/jobs/view/4425810785,India,Bangalore,Tech,Unknown,Indeed/LinkedIn India - Bangalore,Actively hiring in Bangalore: Data Quality Enginee,High,English,2026-06-17
Eli Lilly and Company,Intern - BI&A Data Engineer,https://www.linkedin.com/jobs/view/4426757380,India,Bangalore,Tech,Unknown,Indeed/LinkedIn India - Bangalore,Actively hiring in Bangalore: Intern - BI&A Data Engineer,High,English,2026-06-17
AliveCor,Software Engineer,https://www.linkedin.com/jobs/view/4427175039,India,Bangalore,Tech,Unknown,Indeed/LinkedIn India - Bangalore,Actively hiring in Bangalore: Software Engineer,High,English,2026-06-17
Kaftanize Retails,Junior Accountant,https://in.indeed.com/viewjob?jk=d64cab035db0f4e4,India,Mumbai,Tech,Unknown,Indeed/LinkedIn India - Mumbai,Actively hiring in Mumbai: Junior Accountant,High,English,2026-06-17
Birlaworkforce,Digital Marketing Specialist,https://in.indeed.com/viewjob?jk=289b465aa6b3f2e2,India,Mumbai,Tech,Unknown,Indeed/LinkedIn India - Mumbai,Actively hiring in Mumbai: Digital Marketing Specialist,High,English,2026-06-17
